Employee_ID,Country,Age,Education_Level,Marital_Status,Number_of_Children,Industry_Sector,Years_of_Experience,Remote_Work_Type,Monthly_Salary_USD,Weekly_Work_Hours,Promotion_Last_2_Years,Work_Life_Balance_Score
44407,Japan,56,PhD,Divorced,1,IT,13,No,2815,52,Yes,3.51
44408,India,51,High School,Married,0,Retail,14,No,5528,52,Yes,1.41
44409,France,26,Diploma,Married,0,Retail,22,Yes,3631,42,No,5.59
44410,Canada,29,Bachelor,Married,3,Government,6,Yes,4342,58,Yes,2.93
44411,Australia,38,Bachelor,Single,0,IT,2,No,6758,52,Yes,2.71
44412,UK,38,High School,Single,0,Education,27,Yes,2810,58,No,5.8
44413,UK,42,Master,Married,0,Hospitality,16,Hybrid,1913,25,No,7.15
44414,Germany,31,Bachelor,Divorced,0,Finance,4,Hybrid,3806,31,No,4.43
44415,India,56,PhD,Married,1,Retail,1,Yes,1247,58,Yes,1.39
44416,Canada,46,High School,Single,4,Healthcare,8,Yes,3104,53,No,5.99
44417,France,23,Diploma,Married,4,Retail,15,No,2665,28,Yes,9.76
44418,Brazil,42,Diploma,Divorced,0,Education,12,Hybrid,1157,41,Yes,5.92
44419,UK,40,Master,Married,0,Hospitality,24,No,3145,30,No,1.03
44420,Japan,48,High School,Single,0,Finance,4,Yes,4701,44,No,3.14
44421,Germany,32,Bachelor,Married,1,Education,15,No,3357,57,No,4.78
44422,Germany,45,Bachelor,Married,0,Finance,25,No,1720,58,No,6.95
44423,USA,45,High School,Married,0,Finance,13,Yes,3349,27,Yes,6.48
44424,Germany,36,High School,Divorced,3,Retail,7,Yes,3952,30,No,5.95
44425,USA,54,High School,Single,1,Education,6,Hybrid,3841,34,Yes,8.53
44426,South Africa,52,Master,Single,3,Healthcare,3,Yes,6100,55,Yes,5.89
44427,USA,30,High School,Single,0,IT,7,No,2561,58,Yes,8.25
44428,USA,54,Master,Single,1,Retail,2,Hybrid,4689,33,No,4.0
44429,Japan,44,Diploma,Divorced,0,IT,7,Yes,7316,52,No,2.19
44430,India,55,Diploma,Married,4,Manufacturing,31,No,6942,46,No,5.93
44431,UK,51,PhD,Divorced,4,IT,20,Yes,1890,39,No,3.08
44432,Canada,50,Bachelor,Divorced,1,Finance,24,Hybrid,3712,58,No,1.25
44433,France,27,PhD,Married,0,Finance,7,Hybrid,5019,49,No,9.21
44434,Germany,28,Diploma,Married,0,Healthcare,27,Hybrid,2980,41,Yes,6.78
44435,Japan,58,Master,Married,1,Finance,12,Hybrid,1870,49,No,1.48
44436,India,51,PhD,Single,2,Healthcare,24,Hybrid,6287,37,Yes,6.01
44437,Germany,53,High School,Single,0,Healthcare,6,Yes,2356,44,Yes,2.98
44438,Brazil,31,Diploma,Married,2,Hospitality,13,Yes,6540,39,Yes,1.45
44439,UK,53,PhD,Married,3,Manufacturing,12,Hybrid,848,30,No,1.45
44440,UK,21,Master,Married,0,IT,10,No,5828,44,Yes,6.14
44441,India,47,Master,Single,0,Retail,19,Hybrid,1345,51,No,4.26
44442,Germany,26,High School,Married,0,IT,12,Hybrid,2992,30,No,4.68
44443,USA,49,Master,Single,1,Hospitality,14,Hybrid,2955,48,Yes,7.21
44444,South Africa,51,PhD,Single,1,Government,10,Yes,3803,35,Yes,4.29
44445,South Africa,34,PhD,Divorced,0,Finance,15,Yes,2173,55,No,8.85
44446,Brazil,34,Diploma,Divorced,3,Healthcare,0,Yes,3407,34,Yes,4.97
44447,Canada,54,Bachelor,Single,4,Government,20,Hybrid,3448,29,Yes,1.64
44448,France,48,Bachelor,Divorced,1,Manufacturing,19,Yes,3093,28,Yes,3.03
44449,France,42,Diploma,Divorced,0,Finance,6,Yes,1185,39,No,8.81
44450,India,28,PhD,Single,0,Education,1,Hybrid,3499,45,No,7.18
44451,Japan,39,Master,Divorced,0,Healthcare,2,Yes,1252,36,No,9.22
44452,USA,21,Bachelor,Married,0,Hospitality,12,No,7149,50,No,3.17
44453,Germany,27,PhD,Divorced,0,Education,5,Hybrid,1136,59,Yes,3.24
44454,Australia,21,High School,Divorced,2,Hospitality,15,Hybrid,2608,49,Yes,4.64
44455,Canada,58,PhD,Single,0,Government,7,Hybrid,806,57,Yes,9.63
44456,Germany,42,Bachelor,Single,3,Education,0,No,3552,58,No,7.54
44457,France,29,Diploma,Single,1,Retail,7,Yes,1528,53,Yes,6.85
44458,Australia,46,PhD,Divorced,1,Healthcare,3,Yes,1111,53,Yes,5.79
44459,France,57,PhD,Divorced,0,Education,6,Hybrid,4562,42,No,4.67
44460,UK,51,High School,Married,1,Government,9,Yes,6936,44,No,6.56
44461,Brazil,38,High School,Married,1,IT,22,Yes,1967,39,Yes,6.44
44462,Japan,42,High School,Married,0,IT,13,No,2372,38,Yes,4.09
44463,USA,45,Master,Married,0,Government,24,Hybrid,1542,59,Yes,3.94
44464,Australia,49,Diploma,Single,2,Healthcare,0,Hybrid,2369,45,Yes,5.03
44465,Germany,33,Diploma,Married,1,Healthcare,2,Hybrid,7003,29,No,8.29
44466,India,32,Diploma,Divorced,2,Finance,18,Yes,3792,35,Yes,7.1
44467,Germany,39,PhD,Divorced,3,Hospitality,22,Yes,2234,25,Yes,3.98
44468,Germany,48,Master,Single,2,IT,0,Hybrid,5060,47,No,6.23
44469,Japan,55,High School,Single,3,Manufacturing,2,Yes,3169,51,No,1.45
44470,India,41,Diploma,Divorced,1,Manufacturing,8,Hybrid,4789,42,Yes,1.79
44471,UK,48,PhD,Divorced,1,IT,3,Hybrid,1314,31,Yes,9.16
44472,South Africa,31,Master,Single,3,Retail,18,No,6006,44,No,8.74
44473,South Africa,40,PhD,Single,2,Government,9,No,3927,53,Yes,6.57
44474,Germany,45,PhD,Married,0,Retail,0,Yes,3706,32,No,3.82
44475,Japan,37,Diploma,Divorced,0,Government,12,Hybrid,6239,56,No,8.35
44476,Japan,58,Master,Single,0,Manufacturing,3,Yes,2417,57,Yes,6.1
44477,South Africa,56,Bachelor,Divorced,1,Healthcare,7,Hybrid,4613,39,Yes,5.25
44478,Canada,40,Master,Single,2,Finance,12,Yes,4240,27,No,4.37
44479,Japan,54,Diploma,Married,0,Finance,31,Hybrid,1056,44,No,4.82
44480,USA,23,PhD,Married,4,Healthcare,33,No,1897,59,No,6.92
44481,Germany,51,High School,Married,2,Hospitality,25,No,2434,59,Yes,8.54
44482,South Africa,21,Master,Single,0,Healthcare,5,No,5186,31,No,1.34
44483,India,22,High School,Married,4,Government,11,Yes,2127,30,No,7.34
44484,Brazil,23,Bachelor,Married,0,Retail,0,Hybrid,3650,38,Yes,4.44
44485,Germany,52,PhD,Married,3,Healthcare,33,Hybrid,4717,50,Yes,5.02
44486,France,33,Master,Single,4,Retail,14,Yes,660,54,Yes,7.9
44487,Germany,53,Master,Married,4,Education,8,Yes,2848,39,No,1.1
44488,Canada,46,High School,Married,0,Education,13,Yes,5082,42,Yes,8.51
44489,USA,22,Master,Divorced,2,Healthcare,5,Hybrid,2157,39,No,7.42
44490,Canada,43,High School,Divorced,0,Hospitality,2,Hybrid,860,27,Yes,9.72
44491,India,52,Master,Married,0,Manufacturing,22,Hybrid,775,50,Yes,9.36
44492,South Africa,40,Master,Divorced,3,Education,25,Yes,1487,58,No,9.97
44493,USA,36,Diploma,Divorced,2,Finance,8,No,1111,25,No,3.48
44494,Canada,23,Master,Divorced,1,Finance,10,No,2003,53,No,7.7
44495,USA,54,PhD,Divorced,4,Government,30,No,940,49,Yes,4.87
44496,Germany,30,PhD,Single,2,Government,12,Hybrid,2279,49,No,1.8
44497,Germany,30,PhD,Single,0,Hospitality,3,Yes,3141,48,No,8.35
44498,Australia,47,PhD,Divorced,0,Finance,6,No,1712,32,Yes,9.07
44499,Australia,56,Diploma,Single,4,Manufacturing,7,Hybrid,3499,32,Yes,2.86
44500,France,35,Diploma,Married,0,Education,15,Yes,3630,48,No,9.0
44501,UK,36,Master,Divorced,3,Healthcare,3,No,1969,47,No,6.3
44502,India,48,High School,Single,0,Finance,6,Hybrid,1381,30,No,6.4
44503,Germany,28,High School,Married,0,Manufacturing,5,No,2585,32,Yes,9.28
44504,UK,38,PhD,Divorced,0,Retail,9,Hybrid,4190,36,Yes,9.21
44505,Australia,34,Master,Divorced,0,Government,10,Yes,2347,51,No,3.46
44506,Germany,21,Diploma,Single,2,IT,26,Hybrid,2987,45,No,4.77
44507,Canada,42,Diploma,Married,3,Government,23,No,5593,26,Yes,5.67
44508,South Africa,52,High School,Married,4,Hospitality,6,Yes,3603,53,No,9.45
44509,Australia,43,Diploma,Married,3,IT,9,No,2870,58,Yes,9.53
44510,Germany,58,Master,Single,4,Hospitality,0,No,560,32,No,2.53
44511,Australia,25,High School,Single,0,Finance,11,No,728,48,No,2.37
44512,Germany,58,High School,Divorced,3,Manufacturing,15,Hybrid,2154,34,No,7.0
44513,Germany,39,Diploma,Divorced,3,IT,1,Yes,1542,41,Yes,1.55
44514,UK,44,Master,Married,4,Hospitality,11,No,1724,30,Yes,9.21
44515,Brazil,23,Diploma,Divorced,0,IT,31,Yes,2810,59,Yes,9.97
44516,South Africa,50,Bachelor,Single,1,Hospitality,24,Yes,4363,33,No,7.67
44517,Australia,26,Bachelor,Single,0,Education,1,Hybrid,5589,44,No,9.08
44518,India,25,High School,Married,2,Healthcare,7,Hybrid,2417,32,Yes,7.14
44519,India,30,High School,Single,0,Government,3,Hybrid,2606,41,Yes,6.07
44520,UK,29,Master,Divorced,2,IT,26,Hybrid,3959,26,Yes,3.95
44521,India,55,PhD,Divorced,1,Healthcare,30,Yes,6704,36,Yes,5.67
44522,France,40,Bachelor,Single,0,IT,9,Yes,4049,31,Yes,3.88
44523,France,59,Diploma,Married,4,Government,4,Hybrid,6199,37,No,5.43
44524,India,32,Bachelor,Divorced,2,Retail,31,Hybrid,6518,34,No,7.02
44525,South Africa,51,Bachelor,Married,1,Healthcare,3,No,3592,36,No,5.16
44526,Canada,51,Bachelor,Divorced,0,Government,11,Yes,1301,45,Yes,3.65
44527,USA,46,High School,Divorced,1,Healthcare,3,Hybrid,4899,35,No,5.42
44528,Australia,33,Diploma,Married,0,Finance,9,No,2357,41,Yes,9.26
44529,Brazil,24,Master,Divorced,0,Retail,12,Hybrid,4362,35,No,7.55
44530,UK,22,High School,Divorced,2,Finance,0,Hybrid,2470,58,No,9.09
44531,Brazil,57,High School,Single,1,Education,28,Hybrid,500,44,Yes,4.22
44532,USA,32,Master,Divorced,1,Education,3,Hybrid,6701,25,Yes,1.82
44533,Brazil,52,Diploma,Divorced,0,Manufacturing,1,No,2107,37,Yes,2.32
44534,Brazil,33,Master,Married,1,Retail,17,Hybrid,5466,55,Yes,4.88
44535,USA,52,Master,Married,0,IT,0,Yes,6944,49,No,9.34
44536,Brazil,41,Diploma,Divorced,0,Manufacturing,14,Yes,2552,28,No,7.3
44537,Australia,24,High School,Single,2,Finance,6,Hybrid,5533,46,Yes,7.39
44538,India,49,Diploma,Divorced,4,Hospitality,12,Yes,5325,50,No,9.56
44539,UK,38,Bachelor,Single,0,IT,27,No,2158,43,No,4.34
44540,USA,36,Master,Single,0,Government,0,Yes,2086,31,No,3.27
44541,Canada,29,Diploma,Married,0,Education,30,Hybrid,1051,31,Yes,9.39
44542,Brazil,45,Bachelor,Married,0,IT,0,No,4285,37,Yes,7.49
44543,Germany,50,Master,Single,4,Healthcare,22,Yes,2869,38,Yes,6.8
44544,Brazil,34,PhD,Married,3,Healthcare,3,No,1921,29,No,1.56
44545,South Africa,31,Bachelor,Married,0,IT,14,No,6192,52,Yes,4.03
44546,Japan,25,Diploma,Married,2,Education,1,No,1461,44,Yes,6.9
44547,UK,37,PhD,Married,1,Education,11,Hybrid,6169,50,Yes,5.39
44548,India,41,PhD,Single,4,Healthcare,10,Yes,5468,37,Yes,7.6
44549,Brazil,43,High School,Single,3,Retail,8,Hybrid,2295,41,No,7.32
44550,Canada,23,Diploma,Single,0,Government,22,Hybrid,2501,50,No,8.08
44551,India,44,Master,Divorced,0,Retail,17,No,3969,30,Yes,3.26
44552,Germany,21,Master,Single,0,Manufacturing,22,No,1110,49,No,7.2
44553,South Africa,43,High School,Divorced,0,Retail,24,Yes,1631,46,No,7.3
44554,South Africa,35,Master,Single,1,Retail,18,No,3969,46,No,9.23
44555,France,45,PhD,Divorced,3,Retail,3,Yes,5300,27,Yes,9.39
44556,UK,58,Diploma,Divorced,0,Government,18,No,1593,34,Yes,6.88
44557,France,27,Diploma,Married,4,Retail,21,No,4304,44,No,1.02
44558,Australia,51,Master,Divorced,0,Manufacturing,24,No,3491,28,No,4.73
44559,USA,56,Bachelor,Married,2,Finance,7,Hybrid,1338,40,No,2.11
44560,South Africa,37,High School,Single,0,Government,24,Hybrid,754,26,Yes,1.3
44561,Canada,31,Bachelor,Married,1,Government,9,Yes,2020,56,Yes,3.6
44562,Australia,28,Bachelor,Single,0,Finance,15,Yes,1380,27,No,7.26
44563,UK,33,Bachelor,Single,3,Finance,3,Yes,2974,51,Yes,4.46
44564,South Africa,54,PhD,Divorced,2,Government,3,No,6528,39,Yes,1.75
44565,Japan,26,Bachelor,Single,1,Education,11,Hybrid,3621,55,Yes,9.26
44566,USA,47,Master,Single,4,Education,4,Yes,2688,30,No,3.46
44567,Germany,35,High School,Married,0,Retail,26,No,5616,42,No,9.51
44568,USA,54,Bachelor,Divorced,0,Education,6,Yes,1555,56,No,7.47
44569,UK,37,High School,Divorced,0,Finance,10,No,975,38,Yes,8.84
44570,UK,25,Master,Divorced,4,Education,28,No,7576,27,No,6.18
44571,India,50,PhD,Married,0,Manufacturing,3,Yes,3261,35,No,3.11
44572,Canada,53,PhD,Single,4,Education,0,Hybrid,3829,54,Yes,6.56
44573,France,54,High School,Married,4,Education,1,No,1933,26,Yes,1.04
44574,Brazil,24,High School,Single,1,Government,31,Hybrid,2273,50,Yes,4.73
44575,Canada,42,High School,Divorced,1,Healthcare,10,Yes,2713,52,Yes,8.32
44576,France,40,Diploma,Divorced,0,Hospitality,30,Yes,4460,42,Yes,3.6
44577,France,44,Bachelor,Married,3,IT,0,Hybrid,1820,31,No,8.64
44578,Germany,44,Bachelor,Divorced,1,Education,15,Yes,2793,32,Yes,5.93
44579,Australia,41,Diploma,Divorced,1,Government,31,No,553,54,Yes,4.53
44580,France,21,High School,Married,1,Hospitality,2,No,1662,48,Yes,6.31
44581,UK,34,High School,Married,0,Education,5,Hybrid,3300,44,Yes,7.87
44582,India,58,Master,Married,1,Government,15,Hybrid,5286,26,Yes,9.21
44583,Australia,48,Master,Divorced,3,Retail,0,No,2932,45,Yes,8.43
44584,UK,43,Master,Married,4,Retail,8,No,5467,43,No,8.08
44585,UK,21,Bachelor,Single,0,Education,10,Yes,5695,59,Yes,8.56
44586,Australia,41,PhD,Single,0,Finance,10,Yes,2848,49,No,7.57
44587,Germany,26,Master,Divorced,1,Government,9,Yes,7200,54,Yes,2.71
44588,South Africa,46,High School,Married,1,IT,18,Hybrid,3347,36,No,1.65
44589,India,56,Master,Single,0,Manufacturing,13,Hybrid,6972,41,Yes,8.66
44590,Australia,43,PhD,Married,1,Government,7,Hybrid,4473,44,Yes,4.39
44591,Brazil,53,Bachelor,Divorced,3,Government,0,Yes,1509,45,Yes,3.3
44592,Brazil,34,Bachelor,Married,0,Government,3,No,2901,34,Yes,5.69
44593,South Africa,52,Master,Single,0,Retail,13,Yes,1601,39,No,9.46
44594,Japan,45,Diploma,Single,0,Government,1,No,1788,50,No,2.42
44595,Japan,50,Bachelor,Married,3,Manufacturing,16,Yes,7948,49,Yes,1.92
44596,Australia,56,PhD,Married,3,Hospitality,2,Hybrid,2904,49,No,8.23
44597,India,57,High School,Single,4,Manufacturing,25,No,940,51,Yes,4.03
44598,India,33,PhD,Divorced,0,Healthcare,0,No,2240,53,Yes,3.2
44599,UK,51,PhD,Single,1,Finance,12,No,998,55,Yes,4.19
44600,Australia,41,PhD,Single,0,Manufacturing,11,No,4858,31,Yes,7.35
44601,USA,45,PhD,Divorced,2,IT,26,Hybrid,2935,56,Yes,9.74
44602,UK,46,Bachelor,Divorced,0,Retail,22,Yes,5035,47,No,8.7
44603,India,31,High School,Divorced,3,Hospitality,26,Hybrid,1930,57,No,6.21
44604,Australia,48,Bachelor,Single,0,Finance,10,Hybrid,5495,35,No,5.11
44605,Australia,32,High School,Single,0,Hospitality,22,Yes,2794,36,Yes,7.93
44606,Canada,38,PhD,Single,0,IT,13,No,2416,43,Yes,7.34
44607,UK,27,PhD,Single,0,Education,20,Hybrid,3693,28,Yes,9.24
44608,UK,28,PhD,Married,0,Education,19,No,4662,29,No,4.61
44609,India,28,PhD,Married,0,Hospitality,21,Hybrid,1927,38,No,6.21
44610,Japan,36,Bachelor,Married,2,Government,0,Hybrid,1437,52,Yes,4.65
44611,South Africa,33,Diploma,Married,1,Government,22,Yes,2814,42,Yes,9.62
44612,France,48,Diploma,Married,3,Healthcare,20,Yes,1362,37,Yes,1.05
44613,Germany,41,Master,Single,3,IT,17,Hybrid,2671,58,Yes,7.36
44614,UK,56,PhD,Married,0,Government,23,No,3813,51,Yes,3.94
44615,India,43,High School,Divorced,0,IT,14,Hybrid,7115,52,No,6.96
44616,Japan,25,Diploma,Married,0,Retail,4,Yes,1941,59,Yes,4.86
44617,UK,59,Diploma,Single,1,Retail,27,Yes,1403,51,Yes,2.93
44618,India,32,PhD,Married,0,Education,16,Yes,6887,51,Yes,7.76
44619,Germany,45,Diploma,Divorced,0,Finance,28,No,1718,31,No,8.63
44620,UK,48,High School,Divorced,0,Government,13,Yes,3307,44,No,5.42
44621,Japan,34,PhD,Single,2,Hospitality,15,No,6000,32,Yes,4.39
44622,Australia,27,Bachelor,Married,0,Retail,0,No,3026,47,Yes,5.09
44623,France,27,PhD,Single,0,Manufacturing,21,Yes,5255,43,No,2.74
44624,France,33,Master,Divorced,2,Retail,17,Hybrid,5380,36,No,5.89
44625,Australia,23,Master,Single,3,Healthcare,3,No,1756,35,Yes,1.09
44626,Australia,29,Diploma,Divorced,4,Healthcare,15,No,1862,57,Yes,7.21
44627,USA,31,High School,Married,2,Government,26,Yes,1713,29,No,5.6
44628,Canada,33,PhD,Married,0,Hospitality,28,Yes,2986,47,Yes,9.03
44629,Australia,50,High School,Single,2,Education,0,Hybrid,2305,33,No,5.4
44630,France,57,Bachelor,Single,0,Manufacturing,23,No,1981,51,Yes,1.8
44631,Canada,29,Master,Single,2,Education,6,Yes,6131,40,Yes,7.24
44632,Japan,59,Diploma,Married,0,Healthcare,10,Yes,4065,29,Yes,9.26
44633,France,26,Diploma,Divorced,0,Education,22,Yes,4215,58,Yes,3.98
44634,Canada,34,Bachelor,Divorced,0,Education,8,No,5086,39,Yes,8.8
44635,UK,31,Diploma,Married,4,Retail,30,No,7069,46,No,5.35
44636,India,56,Master,Single,4,Healthcare,14,No,1846,35,Yes,8.23
44637,USA,33,Diploma,Married,2,Education,15,Yes,7533,34,No,6.29
44638,France,54,Diploma,Single,0,Finance,28,No,2243,38,Yes,5.61
44639,Brazil,27,Bachelor,Single,2,Healthcare,14,No,3022,45,Yes,7.06
44640,Canada,23,Diploma,Married,0,IT,3,Hybrid,1306,54,Yes,3.69
44641,Canada,23,Bachelor,Single,0,Education,3,Hybrid,3270,42,No,4.93
44642,Germany,37,Diploma,Divorced,1,Education,12,Yes,4799,42,Yes,8.36
44643,Germany,57,Diploma,Married,0,IT,11,Yes,2322,33,No,6.83
44644,India,47,Master,Single,0,Healthcare,13,Yes,2644,31,Yes,6.36
44645,South Africa,30,Master,Divorced,0,Finance,30,No,1724,36,Yes,8.8
44646,UK,57,Master,Single,1,Retail,3,Hybrid,2399,28,No,1.39
44647,France,43,High School,Single,0,Manufacturing,6,No,1388,35,No,3.92
44648,South Africa,45,Diploma,Divorced,2,Government,9,Hybrid,3981,29,No,9.57
44649,South Africa,37,Master,Divorced,4,Retail,1,Yes,7948,26,Yes,7.66
44650,Germany,37,PhD,Married,0,IT,1,No,2646,45,No,2.81
44651,Canada,41,Master,Divorced,3,Government,21,Hybrid,1241,56,Yes,6.77
44652,USA,51,High School,Married,3,IT,3,Yes,2518,38,Yes,8.91
44653,UK,53,Bachelor,Divorced,0,Manufacturing,2,Yes,837,35,No,2.85
44654,Canada,51,Diploma,Married,2,Hospitality,30,No,3592,27,Yes,6.34
44655,Germany,47,PhD,Divorced,1,Manufacturing,4,No,942,40,Yes,4.68
44656,UK,21,PhD,Divorced,2,Government,16,Yes,1198,58,No,2.54
44657,France,31,Master,Divorced,0,Hospitality,5,Hybrid,2497,39,Yes,6.55
44658,UK,29,Bachelor,Divorced,0,Finance,2,No,2642,57,No,5.93
44659,USA,35,PhD,Single,0,Hospitality,21,No,3171,42,No,1.37
44660,Canada,30,PhD,Single,0,Retail,10,Hybrid,6220,55,No,4.62
44661,India,41,Master,Married,3,Manufacturing,18,Hybrid,1620,47,No,3.09
44662,France,26,High School,Divorced,1,Education,3,No,5713,38,Yes,2.06
44663,Germany,57,High School,Single,1,Hospitality,0,No,5975,51,No,9.76
44664,Australia,56,Bachelor,Single,0,Hospitality,7,No,1016,49,Yes,5.81
44665,USA,33,PhD,Divorced,1,Education,3,Yes,2936,44,Yes,3.28
44666,South Africa,49,Master,Divorced,0,Retail,7,Hybrid,3736,37,Yes,9.74
44667,Australia,59,Diploma,Married,1,Education,0,No,5403,47,No,8.09
44668,Japan,45,Master,Divorced,1,Healthcare,3,Yes,4987,43,No,6.86
44669,Germany,48,Master,Divorced,0,IT,2,Yes,4150,50,No,5.77
44670,France,34,PhD,Divorced,4,Healthcare,15,Yes,1864,27,No,6.35
44671,South Africa,26,Bachelor,Single,1,Education,7,No,2904,42,No,7.35
44672,Japan,31,High School,Divorced,3,Retail,8,No,2345,49,No,3.85
44673,Brazil,31,Diploma,Divorced,3,Healthcare,18,No,2425,54,Yes,6.66
44674,UK,52,High School,Divorced,4,Manufacturing,1,No,6280,36,No,6.0
44675,South Africa,41,High School,Single,4,Education,13,Yes,5403,38,Yes,6.95
44676,Japan,52,Bachelor,Divorced,4,Finance,26,No,3072,49,Yes,9.62
44677,USA,44,High School,Single,3,Manufacturing,0,No,2356,37,No,1.25
44678,India,41,Bachelor,Divorced,3,Healthcare,8,Hybrid,3854,43,Yes,1.69
44679,India,31,High School,Married,4,Manufacturing,3,No,1854,52,No,6.56
44680,India,24,Master,Married,0,Government,1,Yes,4540,44,No,7.08
44681,India,38,PhD,Married,1,Healthcare,0,No,5503,59,Yes,7.6
44682,Brazil,24,Bachelor,Married,3,Government,14,Yes,5327,31,No,5.65
44683,India,35,Master,Married,4,Healthcare,7,No,5779,29,Yes,9.04
44684,India,45,Bachelor,Married,1,Government,21,Yes,3035,49,Yes,1.62
44685,France,29,Master,Divorced,0,IT,8,Hybrid,2083,49,Yes,3.93
44686,Germany,36,PhD,Divorced,0,Hospitality,11,Hybrid,3075,30,No,5.78
44687,Germany,24,PhD,Married,0,Finance,5,No,3069,45,Yes,3.17
44688,USA,36,PhD,Divorced,0,Education,7,No,3563,47,Yes,8.89
44689,Canada,59,Diploma,Single,2,IT,10,No,7891,57,Yes,1.57
44690,Australia,36,PhD,Single,0,Manufacturing,9,Hybrid,1766,38,Yes,8.13
44691,Australia,34,PhD,Divorced,2,Education,0,Hybrid,3763,30,Yes,6.3
44692,Brazil,35,Diploma,Single,3,Finance,5,No,2732,32,No,2.85
44693,Germany,47,Bachelor,Single,3,Finance,6,No,3985,59,No,1.06
44694,Brazil,23,PhD,Divorced,0,Retail,6,Hybrid,3689,37,Yes,5.08
44695,UK,47,PhD,Married,0,IT,1,Yes,979,55,Yes,1.9
44696,USA,52,Diploma,Single,1,Manufacturing,17,Yes,3569,52,No,9.2
44697,Japan,21,Master,Single,4,Manufacturing,17,Hybrid,1551,57,No,3.92
44698,South Africa,58,Master,Divorced,1,Education,4,Yes,7515,48,Yes,8.4
44699,USA,33,Bachelor,Single,1,Manufacturing,20,Yes,7344,47,No,9.37
44700,USA,39,Diploma,Married,2,Healthcare,1,Yes,2343,28,No,8.28
44701,Australia,35,Diploma,Divorced,0,Retail,3,Yes,2092,44,No,9.98
44702,Germany,48,PhD,Divorced,4,Finance,2,Yes,2184,46,No,4.76
44703,USA,55,PhD,Divorced,0,Manufacturing,27,No,1691,27,No,4.76
44704,South Africa,33,Diploma,Single,3,Manufacturing,0,No,3374,56,Yes,3.72
44705,Australia,27,High School,Married,0,Government,7,Yes,3697,56,Yes,9.83
44706,Brazil,25,High School,Single,4,Education,16,Yes,4426,31,Yes,7.28
44707,South Africa,36,Bachelor,Divorced,0,Manufacturing,14,Hybrid,4985,53,No,5.62
44708,Germany,35,PhD,Married,2,Finance,8,Hybrid,4610,53,No,5.71
44709,Brazil,25,PhD,Single,0,Hospitality,6,Yes,784,36,No,3.71
44710,USA,46,Diploma,Married,0,Hospitality,2,Yes,6169,38,Yes,2.93
44711,Canada,58,Master,Single,0,Manufacturing,6,Hybrid,5125,37,Yes,5.69
44712,South Africa,41,PhD,Single,0,Government,11,No,2552,47,No,3.28
44713,Australia,42,Diploma,Married,0,Healthcare,9,Hybrid,6243,36,Yes,9.16
44714,Japan,28,Diploma,Single,4,Education,9,Yes,3115,44,No,3.54
44715,France,27,Master,Divorced,4,Hospitality,22,No,6822,40,No,9.84
44716,South Africa,59,Master,Married,0,Healthcare,24,Yes,3065,36,No,6.11
44717,France,52,High School,Single,3,Healthcare,19,Hybrid,667,52,Yes,8.81
44718,France,55,Diploma,Married,0,Hospitality,19,Hybrid,876,26,No,7.19
44719,Australia,31,Bachelor,Married,4,Education,7,Yes,2813,41,Yes,6.56
44720,India,39,Master,Married,3,Education,14,No,5965,45,Yes,6.26
44721,Canada,32,PhD,Single,0,Healthcare,26,Yes,1085,41,Yes,4.85
44722,India,51,PhD,Single,0,Finance,5,Hybrid,1154,47,No,3.55
44723,USA,56,Bachelor,Married,0,Healthcare,1,Hybrid,4125,41,Yes,2.28
44724,Japan,26,High School,Divorced,0,Manufacturing,3,No,3114,38,No,9.85
44725,UK,41,Diploma,Single,4,IT,24,Hybrid,1155,41,No,5.61
44726,Canada,47,PhD,Married,0,IT,6,No,1697,35,No,7.67
44727,Canada,49,High School,Single,0,Manufacturing,6,Hybrid,1055,25,Yes,2.54
44728,Brazil,31,Diploma,Single,3,Government,12,No,6972,55,No,8.24
44729,India,38,Master,Married,4,Hospitality,6,Hybrid,1365,26,No,1.95
44730,Germany,26,Bachelor,Single,3,Government,11,No,6060,50,Yes,4.22
44731,Japan,43,High School,Married,0,Healthcare,3,No,2765,46,Yes,2.83
44732,Germany,43,Master,Divorced,3,IT,18,No,1898,44,Yes,2.73
44733,Canada,26,PhD,Divorced,0,Finance,22,No,3300,58,Yes,2.17
44734,Germany,27,PhD,Married,0,Retail,0,No,2767,41,Yes,3.94
44735,USA,47,Master,Married,0,Government,21,No,5087,32,No,2.93
44736,Germany,33,High School,Married,0,Healthcare,5,Hybrid,2087,51,No,5.81
